Id,Acquisition Year,Acquisition Type,Latitude,Longitude,Country,Locale
30 / 159,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 160,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 161,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 162,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 163,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 164,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 165,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 167,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 168,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 169,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 170,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 171,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 172,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 173,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 174,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 175,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 176,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 177,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 178,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 179,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Teposcolula"
30 / 180,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Teposcolula"
30 / 181,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Tepesculala"
30 / 182,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Tepesculala"
30 / 183,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 184,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 185,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 186,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 187,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 188,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 189,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 190,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 191,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 193,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Tlapitlepec"
30 / 194,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Tlapitlepec"
30 / 195,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Tlapiltepec"
30 / 196,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Tlapiltepec"
30 / 197,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Tachiltepec"
30 / 198,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Copala"
30 / 200,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Teotitlan"
30 / 201,1896,Gift,23.634501,-102.552784,Mexico,Oaxaca
30 / 202,1896,Gift,23.634501,-102.552784,Mexico,Oaxaca
30 / 203,1896,Gift,23.634501,-102.552784,Mexico,Oaxaca
30 / 204 A,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Huanhtlilla"
30 / 204 B,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Huanhtlilla"
30 / 205,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Huanhtlilla"
30 / 206,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 207,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 208,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 209,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 210,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 211,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 212,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 213,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 214,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 215,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 216,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 217,1896,Gift,23.634501,-102.552784,Mexico,Oaxaca
30 / 218,1896,Gift,23.634501,-102.552784,Mexico,Oaxaca
30 / 219,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 220,1896,Gift,23.634501,-102.552784,Mexico,Oaxaca
30 / 221,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 222,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 223,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 224,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 225,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 226,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 227,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 228,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 229,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 230,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 231,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 232,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 233,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 234,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 235,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 236,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 237,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 238,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlán"
30 / 239,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 240,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 241,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 242,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 243,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 244,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 245,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 246,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 247,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 248,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 249,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 250,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 251,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 252,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 253,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 254,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 255,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 256,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 257,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 258,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 259,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 260,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 263,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 264,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 265,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 266,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 267,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 268,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 269,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 270,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 271,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 272,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 273,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 274,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 275,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 276,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 277,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 279,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 282,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 283,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 284,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 286,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 287,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 288,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 288 A,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 289,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 290,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 291,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 292,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 293,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 294,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 295,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 296,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 297,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 298,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 299,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 300,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 301,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 302,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 303,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 304,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 305,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 306,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 307,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 308,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 309,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 310,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 311,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 312,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 313,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 314,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 315,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 316,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 317,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 318,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 319,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 319 *,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 320 A,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 320 B,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 320 C,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 320 D,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 320 E,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 320 F,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 320 G,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 320 H,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 320 I,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 320 J,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 320 K,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 320 L,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 321 A,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 321 B,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 321 C,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 321 D,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 321 E,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 321 F,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 322 A,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 322 B,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 322 C,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 322 D,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 322 E,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 323,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 324,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 325 A,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 325 B,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 325 C,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 325 D,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 325 E,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 325 F,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 325 G,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 325 H,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 325 I,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 325 J,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 325 K,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 325 L,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 325 M,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 325 N,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 325 O,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 325 P,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 326 A,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 326 B,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 326 C,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 326 D,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 326 E,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 326 F,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 326 G,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 326 H,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 326 I,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 326 J,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 326 K,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 327 A,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 327 B,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 327 C,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 327 D,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 327 E,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 327 F,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 327 G,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 327 H,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 A,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 A01,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 A02,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 A03,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 A04,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 A05,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 A06,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 A07,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 A08,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 A09,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 B,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 C,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 D,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 E,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 F,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 G,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 H,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 I,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 J,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 K,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 L,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 M,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 N,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 O,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 P,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 Q,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 R,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 S,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 T,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 U,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 V,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 W,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 X,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 Y,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 328 Z,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 329 A,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 329 B,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 A,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 A01,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 B,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 C,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 D,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 E,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 F,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 G,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 H,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 I,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 J,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 K,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 L,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 M,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 N,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 O,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 P,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 Q,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 R,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 S,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 T,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 U,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 V,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 W,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 X,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 Y,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 330 Z,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 331 A,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 331 B,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 331 C,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 331 D,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 332 A,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 332 B,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 332 C,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 332 D,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 332 E,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 332 F,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 333 A,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 333 B,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 333 C,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 334 A,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 334 B,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 334 C,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 335,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 336 A,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 336 B,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 336 C,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 336 D,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 336 E,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 336 F,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
30 / 337,1896,Gift,23.634501,-102.552784,Mexico,"Oaxaca, Nochistlan"
